date,rf,mkt_rf,smb,hml,mom
2021-01-17,0.00000000,-0.00027157,0.01056913,-0.00786965,0.00716365
2021-01-18,-0.00000127,0.00569715,0.00357633,-0.00129246,0.00233443
2021-01-19,-0.00000128,0.00527060,0.00159970,0.00060719,-0.00212758
2021-01-20,-0.00000130,0.01157136,-0.00524095,-0.00566415,0.01071446
2021-01-21,-0.00000395,-0.01146253,0.00641384,0.00227087,-0.00292755
2021-01-24,-0.00000800,-0.01206951,0.01648161,-0.00329710,0.00550170
2021-01-25,-0.00000833,0.00388135,0.00539466,-0.00435753,0.00862503
2021-01-26,-0.00000141,-0.00159339,0.00165967,0.00443728,0.00761000
2021-01-27,-0.00000143,-0.00396341,-0.00174229,0.00489241,-0.00795632
2021-01-28,-0.00000290,0.00466112,-0.00623393,-0.00376527,0.00176420
2021-01-31,-0.00000441,-0.01149181,0.00052053,-0.00480689,-0.00172508
2021-02-01,-0.00000308,0.01336463,0.00001452,-0.00347197,0.00681092
2021-02-02,-0.00001249,0.01000914,0.01638766,-0.01125549,-0.00144210
2021-02-03,0.00000159,-0.00200851,0.01246753,-0.00782083,-0.00742643
2021-02-04,0.00000000,-0.00322650,0.00679579,0.00194434,-0.01052183
2021-02-07,-0.00000169,0.01251131,0.00808286,0.00164910,0.00280257
2021-02-08,-0.00000116,-0.00092242,0.01623155,-0.01519916,0.01836650
2021-02-09,0.00000000,0.00809139,0.01160792,0.00526061,0.00136967
2021-02-10,0.00000000,0.00033115,-0.00255373,0.00101615,-0.01119026
2021-02-11,-0.00000120,-0.01164214,0.00876897,0.00109772,0.01104665
2021-02-14,0.00000000,0.00116081,-0.00336121,-0.00654801,-0.00474419
2021-02-15,0.00000000,0.01060373,-0.00544006,0.00945146,0.00326516
2021-02-16,0.00000128,0.00042073,0.00551437,-0.00159312,0.00669551
2021-02-17,-0.00000130,-0.01217274,-0.00846832,-0.00219276,0.00054529
2021-02-18,-0.00000132,-0.01375873,-0.01083462,-0.00587396,-0.00899297
2021-02-21,0.00000000,0.01308916,-0.01121316,0.00250272,-0.00054254
2021-02-22,0.00000000,-0.01093005,0.00111775,0.00069096,-0.00070067
2021-02-23,0.00000000,-0.02391002,-0.02569836,0.01090175,-0.02081646
2021-02-24,0.00000143,0.00554554,0.01257375,0.00250383,-0.00137442
2021-02-25,-0.00000145,-0.00328126,0.00235307,-0.00661464,0.00763900
2021-02-28,0.00000000,-0.00292029,-0.00823919,-0.00825780,0.00692598
2021-03-01,-0.00000154,0.01499604,0.00595697,-0.00282259,0.00940837
2021-03-02,0.00000000,0.00230009,0.00802193,0.01866316,0.00481121
2021-03-03,-0.00000159,-0.00931772,-0.00189404,-0.00101825,-0.00643638
2021-03-04,0.00000000,-0.00827527,-0.00885600,0.00256004,-0.02245759
2021-03-07,-0.00000583,0.01155951,-0.00876388,-0.00275755,-0.01300838
2021-03-08,0.00000000,-0.00809793,0.00182354,0.00424946,0.00173178
2021-03-09,-0.00000235,0.01398876,0.00228751,0.00251575,0.01333172
2021-03-10,-0.00000238,0.00301290,0.00640274,-0.00111840,0.00368924
2021-03-11,-0.00000241,0.01277360,-0.00447046,-0.00890888,-0.00513473
2021-03-14,-0.00001097,0.00338141,0.01112414,-0.00084705,0.00487621
2021-03-15,-0.00000506,-0.00003172,-0.00235070,0.00229577,-0.00517734
2021-03-16,-0.00000128,0.00431151,0.00248066,-0.00228041,-0.00072092
2021-03-17,-0.00000260,-0.01132149,0.00232570,0.00321844,-0.00070118
2021-03-18,-0.00000263,0.00201902,0.01098469,0.01229080,0.01288424
2021-03-21,-0.00000400,-0.00054513,-0.00043053,0.00180169,-0.00204181
2021-03-22,0.00000139,0.01199936,-0.00491168,0.00168691,-0.00619103
2021-03-24,0.00000000,-0.00490802,-0.00555700,0.00277976,-0.01770816
2021-03-25,0.00000145,-0.01497733,-0.00456029,0.00398065,-0.01699054
2021-03-29,-0.00000588,0.01781670,0.00218473,-0.00842128,0.00036365
2021-03-30,-0.00000156,-0.00411145,-0.00007815,0.00368615,-0.00592699
2021-03-31,-0.00000159,0.00083611,-0.00194124,0.00508225,0.00766360
2021-04-01,-0.00000161,0.00638445,0.01333601,-0.00413480,0.01067235
2021-04-04,-0.00000984,0.01295853,-0.00360932,-0.00783208,-0.00099947
2021-04-05,-0.00000328,-0.00167775,-0.00271599,0.00040178,0.00378071
2021-04-06,-0.00000328,-0.00175974,-0.00174202,0.00098292,-0.00701202
2021-04-07,-0.00000328,0.00184925,0.00228153,0.00014960,0.00122064
2021-04-08,-0.00000328,0.00330153,-0.00543935,0.00207398,-0.00846557
2021-04-11,0.00000337,0.00684458,-0.00452984,0.00258754,0.00126738
2021-04-12,0.00000000,-0.00662050,0.00286766,0.00551754,-0.00162719
2021-04-13,0.00000000,0.00143323,0.00404337,0.00775423,-0.00021600
2021-04-18,0.00000000,0.00696980,-0.01007938,0.00484081,-0.00719365
2021-04-19,0.00000127,-0.00047841,-0.00184024,0.01374957,-0.01414556
2021-04-20,0.00000128,-0.00357080,0.00140912,0.01195581,-0.01207423
2021-04-21,0.00000130,-0.00381796,0.00050549,-0.00513651,0.00195137
2021-04-22,0.00000000,0.00256065,0.00339491,-0.00325417,0.00671207
2021-04-25,0.00000400,0.00214271,0.00198935,-0.00471916,0.00221458
2021-04-26,0.00000139,0.00080673,0.00579031,-0.00219879,0.00236218
2021-04-27,0.00000141,-0.00042042,0.01042734,0.00351638,0.00410799
2021-04-28,0.00000143,0.00307946,-0.00611849,0.00033874,-0.01396474
2021-04-29,0.00000145,0.00622661,0.00568693,0.00148859,0.00354147
2021-05-02,0.00000441,0.00036007,0.00029542,0.00795179,0.00396340
2021-05-03,0.00000000,0.01180514,0.00494149,0.00288072,0.00322478
2021-05-04,0.00000156,-0.00961285,-0.00498753,0.01069964,-0.00467439
2021-05-05,0.00000159,0.00833860,-0.00222789,0.00436557,-0.00322879
2021-05-06,0.00000161,-0.00436298,-0.01006114,0.00774950,-0.00610709
2021-05-09,0.00000414,0.00694849,0.00378510,-0.00266951,0.00574513
2021-05-10,0.00000233,-0.00474265,0.00108219,0.00008481,-0.00617529
2021-05-11,0.00000000,-0.01844709,0.00400438,-0.01360694,-0.00327376
2021-05-12,0.00000119,0.00251893,0.00555486,-0.00687672,0.00233945
2021-05-13,0.00000000,0.00690803,-0.00228085,0.00473823,-0.00533258
2021-05-18,0.00000610,0.01343286,0.00211406,0.00635454,0.00218784
2021-05-19,0.00000130,-0.00659015,-0.00137283,-0.00356834,-0.00716864
2021-05-20,0.00000000,0.01701582,-0.00055966,-0.00498050,0.00731587
2021-05-23,0.00000000,0.01323402,0.00877747,0.01050320,0.00822952
2021-05-24,0.00000139,-0.00111660,-0.00139199,-0.00065001,-0.00021897
2021-05-25,0.00000141,-0.00371581,0.00008372,-0.00135872,0.01136003
2021-05-26,0.00000143,0.00178035,-0.01188543,0.00484353,-0.00790415
2021-05-27,0.00000000,-0.00035468,-0.00282932,-0.00912422,-0.00443544
2021-05-30,0.00000441,0.00497169,0.00373965,-0.00043507,0.00566154
2021-05-31,0.00000000,-0.00560978,-0.00090755,-0.00164987,-0.00686358
2021-06-01,0.00000000,-0.00715820,0.00563330,0.00125847,-0.00019243
2021-06-02,0.00000000,0.00141723,0.00091847,0.00270941,0.00366142
2021-06-03,0.00000000,-0.00883859,-0.00304998,-0.00362362,-0.00408501
2021-06-06,0.00000492,0.00538683,0.00350003,0.00060529,0.00557682
2021-06-07,0.00000115,0.00065739,0.00607260,0.00703457,0.00708686
2021-06-08,0.00000116,-0.00206244,0.00709387,-0.00078978,0.00615383
2021-06-09,0.00000118,-0.00108685,0.00454670,-0.00373566,0.00100352
2021-06-10,0.00000119,0.00397209,-0.00041931,-0.00169944,0.00114811
2021-06-13,0.00000361,0.01025482,-0.00453089,0.00488944,-0.00188951
2021-06-14,0.00000125,0.00180783,0.00284026,-0.00066266,-0.00070573
2021-06-15,0.00000127,-0.00372078,-0.00287353,-0.00078455,0.00097619
2021-06-16,0.00000128,-0.00149654,-0.00298797,0.00478616,-0.00160381
2021-06-17,0.00000130,-0.00712248,0.00211331,0.00529166,0.00501153
2021-06-20,0.00000395,-0.00793581,0.00264834,-0.01443270,-0.00705960
2021-06-21,0.00000000,0.00597745,-0.00154421,0.00274572,-0.00235344
2021-06-22,0.00000139,0.00358218,-0.00259497,-0.00459727,-0.00508207
2021-06-23,0.00000141,0.00280442,0.00270727,-0.00934997,0.00156885
2021-06-24,0.00000000,-0.00197357,0.00158497,-0.00903640,-0.00576350
2021-06-27,0.00000000,-0.00029914,-0.00245256,-0.00128138,-0.00466561
2021-06-28,0.00000000,0.00359632,0.00414403,-0.00022904,0.00615910
2021-06-29,0.00000000,-0.00171822,0.00092494,0.00476457,0.00924891
2021-06-30,0.00000000,-0.00186407,-0.00187329,0.00107024,0.00120032
2021-07-01,0.00000000,0.00068325,0.00188422,0.00612158,-0.00483246
2021-07-04,0.00000484,0.00081708,0.00065439,-0.00013071,0.00094709
2021-07-05,0.00000161,0.00081546,-0.00000921,-0.00502066,0.00214920
2021-07-06,0.00000161,-0.00236477,0.00285846,0.00229903,0.00398138
2021-07-07,0.00000161,0.00616562,-0.01009221,-0.00061347,0.00003878
2021-07-08,0.00000161,-0.02085794,-0.00353807,-0.00012923,-0.00657123
2021-07-11,-0.00000337,0.01555532,0.00058599,0.00190422,0.00485163
2021-07-12,-0.00000116,-0.00356864,-0.00299952,-0.00081555,-0.00409275
2021-07-13,0.00000000,-0.00145059,-0.00489200,0.00464952,0.00736218
2021-07-14,0.00000000,-0.00264840,-0.00320988,-0.00112801,0.00755957
2021-07-15,-0.00000120,-0.00971606,-0.00324465,0.00810702,0.00290143
2021-07-19,-0.00000488,-0.02880967,-0.00423759,-0.00253798,-0.02410115
2021-07-20,-0.00000128,0.01293214,-0.00039115,-0.00715934,0.00416330
2021-07-21,0.00000000,0.01509088,-0.00124980,-0.00469751,0.00946632
2021-07-22,-0.00000132,0.00147445,0.00409371,-0.00174308,0.00166624
2021-07-25,0.00000000,0.01035570,0.00305907,0.00412976,0.01057079
2021-07-26,0.00000000,-0.00360028,0.00149522,-0.00138707,0.00165171
2021-07-27,0.00000000,-0.00588187,-0.00219720,0.01403007,-0.00104845
2021-07-28,0.00000143,0.01126997,-0.00506479,-0.00004542,-0.00590658
2021-07-29,0.00000000,0.00451943,-0.00317685,0.00228635,0.00149304
2021-08-01,0.00000000,0.00120539,0.00013474,0.00536771,0.01185368
2021-08-02,-0.00000154,0.01032392,-0.00377650,0.00545110,0.00441346
2021-08-03,0.00000156,-0.01459667,0.00285407,-0.00386526,-0.01141375
2021-08-04,-0.00000317,0.00026055,-0.00075022,-0.00334509,-0.00058336
2021-08-05,-0.00000161,-0.00305957,-0.00058120,0.00062877,-0.00966790
2021-08-08,-0.00000169,-0.00007954,0.00555362,-0.00703504,0.00557376
2021-08-09,0.00000000,-0.00586425,-0.00112263,-0.01058582,-0.00225054
2021-08-10,0.00000000,0.00967312,-0.00320870,0.00020909,0.00936911
2021-08-11,0.00000119,0.00034064,-0.00297858,0.00471183,0.00624078
2021-08-12,-0.00000120,0.00747619,0.00205771,0.00246413,0.00262440
2021-08-15,-0.00000366,0.00262570,0.00072760,0.00132519,0.01587313
2021-08-16,0.00000000,-0.00886107,-0.00604086,0.01075153,-0.00302031
2021-08-17,0.00000000,-0.00264856,-0.00505473,0.00189644,-0.00594586
2021-08-18,0.00000130,0.01372313,-0.00664720,0.00891900,0.00175124
2021-08-19,-0.00000132,0.00056399,-0.00447167,0.00158986,-0.00526104
2021-08-22,-0.00000800,0.00437883,-0.00039362,0.00364365,0.00349052
2021-08-23,-0.00000278,0.00831808,0.00257193,-0.00208697,0.00360731
2021-08-24,0.00000141,0.00820531,-0.00096160,-0.00153706,0.00487965
2021-08-25,0.00000143,0.00802748,-0.00640237,-0.00172716,-0.00343260
2021-08-26,0.00000145,-0.00338522,0.00373340,-0.00630671,-0.00161777
2021-08-29,0.00000441,0.00712881,-0.00396804,-0.00555524,0.00683611
2021-08-30,0.00000000,-0.00119176,-0.00282821,0.00423561,0.00393501
2021-08-31,0.00000000,-0.00370768,0.00848135,-0.00431253,0.00204454
2021-09-01,0.00000000,0.00563138,-0.00311354,0.00026085,0.00198117
2021-09-02,-0.00000323,-0.00256116,-0.00633208,0.00088230,-0.00110269
2021-09-05,0.00000000,0.00623740,-0.00018354,0.00226469,0.00932629
2021-09-09,0.00000000,0.00962753,-0.00572087,0.00971584,-0.00413670
2021-09-12,0.00000000,-0.00277320,0.00070551,-0.00251449,0.00396408
2021-09-13,0.00000116,0.00410631,-0.00217900,0.00895269,-0.00766090
2021-09-14,-0.00000118,0.00175012,-0.00399225,-0.00104959,-0.00021487
2021-09-19,0.00000610,0.00144007,0.00299032,-0.00104933,0.00406381
2021-09-22,0.00000380,-0.00473048,0.00355767,0.00516082,0.00507145
2021-09-23,0.00000132,0.00738953,-0.00341608,-0.00686523,0.00331821
2021-09-26,0.00000400,-0.00043558,0.00176666,0.00230250,0.00960577
2021-09-29,0.00000000,-0.00398599,-0.00126257,0.01215346,-0.00372097
2021-09-30,0.00000145,0.00021921,-0.00297946,0.01202498,-0.00834043
2021-10-03,0.00000441,0.00431467,-0.00052466,0.01358452,-0.00388219
2021-10-04,0.00000154,-0.01042336,0.00278227,0.00642637,-0.01033396
2021-10-05,0.00000156,0.00284142,-0.00535226,-0.00464566,0.00200401
2021-10-06,0.00000000,-0.01020810,-0.00000533,0.00420317,-0.00317806
2021-10-07,0.00000161,0.01027847,-0.00189237,-0.00331788,0.00598101
2021-10-10,0.00000414,0.00244333,-0.00051739,-0.00283679,0.00276160
2021-10-11,0.00000116,0.00850079,0.00122519,0.00580007,-0.00624642
2021-10-12,-0.00000118,0.00564685,-0.00164162,-0.00228762,-0.00236333
2021-10-13,0.00000119,0.00577427,-0.00077178,-0.00348842,-0.00351650
2021-10-14,0.00000000,0.00802889,0.00060059,0.00190751,-0.00025739
2021-10-17,0.00000366,0.00039727,-0.00259900,0.00472544,0.00254329
2021-10-18,0.00000000,-0.00446039,-0.00179653,-0.00184089,0.00197139
2021-10-19,0.00000128,0.00212175,0.00483653,0.00193689,-0.00151727
2021-10-20,-0.00000130,0.00189585,0.00153721,0.00589617,-0.00231599
2021-10-21,-0.00000132,0.00623285,0.00358080,0.00923740,0.00492374
2021-10-24,0.00000000,-0.00025292,0.00249229,-0.00707278,0.00068476
2021-10-25,0.00000139,0.00614664,-0.00206871,0.00309501,-0.00203363
2021-10-26,0.00000141,0.00325233,0.00445847,-0.00003559,0.00843647
2021-10-27,0.00000143,-0.00261049,0.00325546,0.00530222,0.00141882
2021-10-28,0.00000000,-0.00450270,0.00194899,0.00257583,0.00439697
2021-10-31,0.00000000,0.00449739,0.00272222,-0.00235949,-0.00348537
2021-11-01,0.00000154,0.00894370,-0.00071004,-0.00117047,0.00397240
2021-11-02,0.00000156,0.00859984,0.00615272,-0.00199329,-0.00112740
2021-11-03,0.00000159,0.00211135,0.00181902,0.00388659,0.00682461
2021-11-04,0.00000000,0.00297697,-0.00544571,0.00489113,-0.00214001
2021-11-07,0.00000588,0.00485074,-0.00092056,0.00136668,0.00936479
2021-11-08,0.00000233,0.00038968,0.00051737,0.00252491,0.00706358
2021-11-09,0.00000235,-0.00265143,0.00038248,-0.00292378,0.00645199
2021-11-10,0.00000238,-0.00583515,-0.00122050,-0.00679548,-0.00358695
2021-11-11,0.00000120,0.00551352,-0.00060924,-0.00622002,-0.00491604
2021-11-14,0.00000366,0.00822433,-0.00414868,0.00057217,0.01371218
2021-11-15,0.00000127,0.00055766,-0.00129810,-0.00034470,0.00588365
2021-11-16,0.00000000,-0.00194018,-0.00592573,0.00553566,0.00022747
2021-11-17,-0.00000130,-0.00258459,-0.00493830,0.00323268,0.00522538
2021-11-18,0.00000000,0.00230516,-0.00108042,0.00556300,0.00083321
2021-11-21,-0.00000400,-0.00264983,-0.00229763,0.00396287,-0.00146789
2021-11-22,0.00000000,0.00846743,-0.00511267,0.01153735,0.00188575
2021-11-23,0.00000000,-0.00684714,-0.00030035,0.00915194,0.00063504
2021-11-24,0.00000000,-0.00395701,0.00093697,0.00546107,0.00143930
2021-11-25,-0.00000435,0.00529021,-0.00040014,0.00108219,0.00632390
2021-11-28,-0.00000441,-0.01621670,-0.00260274,-0.01288415,-0.01379213
2021-11-29,-0.00000461,0.00657818,-0.00315731,-0.00038909,0.00099905
2021-11-30,-0.00000469,-0.00644918,0.00038629,0.00455553,0.00354522
2021-12-01,-0.00000635,0.01334802,-0.00042515,0.00767077,0.00203455
2021-12-02,-0.00000161,-0.01258523,0.00581639,0.01402010,-0.00995116
2021-12-05,-0.00001096,-0.00198126,-0.00318358,0.00778559,0.00300019
2021-12-06,-0.00000116,0.00824551,0.00100615,0.00928128,-0.00141079
2021-12-07,-0.00000588,0.01801121,-0.00050155,-0.01416760,0.01390581
2021-12-08,-0.00000238,-0.00175099,0.00491436,-0.00127815,0.00861752
2021-12-09,0.00000000,0.00017673,0.00074264,-0.00351175,0.00373569
2021-12-12,0.00000000,-0.00142200,-0.00457466,0.00560196,-0.00248936
2021-12-13,0.00000000,-0.00764005,0.00765660,0.00429800,0.00287561
2021-12-14,0.00000000,-0.00313673,0.00246109,0.01139420,-0.00425849
2021-12-15,0.00000000,0.00117567,0.00129191,0.00828599,-0.00116190
2021-12-16,-0.00000263,0.01205868,0.00650670,-0.00087059,0.00645165
2021-12-19,0.00000000,-0.00626690,0.00057294,-0.00209215,-0.00235011
2021-12-20,0.00000000,-0.01808972,-0.00206727,-0.00240481,-0.00857962
2021-12-21,0.00000141,0.01353739,-0.00004454,0.00104320,0.00786162
2021-12-22,0.00000143,0.01188755,-0.00521836,-0.00032446,0.00743444
2021-12-23,0.00000145,0.01269424,-0.00306094,-0.00029156,0.00689757
2021-12-26,0.00000000,0.00464223,0.00075500,0.00240951,0.00348937
2021-12-27,0.00000154,0.00143291,-0.00588715,0.00956427,-0.00400335
2021-12-28,0.00000000,0.00875145,-0.00159439,0.01477266,0.00303071
2021-12-29,0.00000000,-0.00320504,-0.00080605,0.00188133,-0.00152415
2021-12-30,0.00000161,0.00329924,0.00437916,-0.00155486,0.01011341
2022-01-02,0.00000000,0.00963093,0.00260828,-0.00457436,0.01145146
2022-01-03,0.00000000,0.00689478,0.00624776,0.00730825,0.00703739
2022-01-04,0.00000000,0.00097393,-0.00241043,0.00977598,0.00719978
2022-01-05,0.00000000,0.00730911,0.00374746,0.01063680,0.00083626
2022-01-06,0.00000000,-0.00870914,-0.00784018,0.01454389,0.00091393
2022-01-09,0.00000000,-0.00665421,-0.00122372,0.00594877,-0.00419919
2022-01-10,0.00000000,-0.00581481,-0.00381615,0.00675445,-0.00707323
2022-01-11,0.00000000,0.01867162,-0.00296306,0.00550308,-0.00196814
2022-01-12,0.00000119,0.01476179,-0.00294457,0.00191836,0.00638492
2022-01-13,0.00000120,0.00641654,-0.00333314,0.01278165,0.00902715
2022-01-16,0.00000366,-0.00616109,-0.00427320,0.00962367,0.00481532
2022-01-17,0.00000000,0.00142201,-0.00083032,0.00257448,0.00292533
2022-01-18,0.00000000,-0.01116806,-0.00121950,0.00075986,-0.00925492
2022-01-19,0.00000130,-0.00421438,0.00486333,0.00506004,0.00771679
2022-01-20,0.00000132,0.00504501,0.00327566,0.00820003,0.00349684
2022-01-23,0.00000400,-0.02833891,-0.00209477,0.00459993,-0.00013017
2022-01-24,0.00000000,-0.03674965,-0.01164214,-0.00162780,-0.01483812
2022-01-25,0.00000141,0.00498195,-0.00042474,-0.00211615,0.00434218
2022-01-26,0.00000000,0.02389340,0.00347677,0.00896891,0.00564020
2022-01-27,0.00000000,-0.00556391,0.00048608,0.00388558,0.00101371
2022-01-30,0.00000441,0.00632229,-0.00422839,0.01000125,-0.00461625
2022-01-31,0.00000154,0.00000106,0.00182691,-0.00787815,-0.00773785
2022-02-01,0.00000000,0.00434832,0.00771479,-0.00935502,0.00597463
2022-02-02,0.00000000,0.01217260,0.00097963,-0.00069307,0.01072055
2022-02-03,-0.00000161,-0.00777564,0.00225630,0.00891198,0.00467841
2022-02-06,-0.00000321,-0.00002641,-0.00313353,-0.00187071,0.00005804
2022-02-07,0.00000000,-0.00077331,-0.00049107,0.00153651,0.00128781
2022-02-08,0.00000000,-0.00287510,-0.00707674,0.00100088,-0.01040932
2022-02-09,-0.00000119,0.02120255,-0.00278506,-0.00000631,0.00215522
2022-02-10,0.00000000,0.00013899,-0.00072956,-0.00099923,-0.00320745
2022-02-13,-0.00000366,-0.03060496,-0.00287617,0.00487867,-0.00624341
2022-02-14,0.00000000,0.00854430,-0.01016348,0.00230448,0.00198753
2022-02-15,0.00000000,0.01036699,-0.00119128,0.00852583,0.01549889
2022-02-16,0.00000000,0.01158048,-0.00330343,0.00229162,0.01351590
2022-02-17,0.00000000,-0.00408306,-0.00271061,-0.00010249,0.00225654
2022-02-20,0.00000000,-0.00906157,-0.00570953,0.01146141,0.00701649
2022-02-21,0.00000000,0.00416958,-0.00233140,0.00183422,0.00382973
2022-02-22,0.00000000,0.00095316,-0.00422670,0.00175584,-0.00744957
2022-02-23,0.00000143,-0.00057196,-0.00054738,0.00742947,0.00520851
2022-02-24,0.00000000,-0.03149325,-0.00409085,-0.00022052,-0.00648605
2022-02-27,0.00000000,0.01700137,0.00630023,-0.00478324,-0.00053087
2022-02-28,0.00000154,0.00587723,0.00409105,-0.00402543,-0.00523051
2022-03-01,0.00000156,-0.00465326,0.01223764,-0.00736334,-0.00963115
2022-03-02,0.00000159,0.00497684,0.00067411,-0.00983058,0.00313302
2022-03-03,0.00000161,-0.00814696,0.00429123,-0.00133460,-0.00060409
2022-03-06,0.00000984,-0.00244364,-0.00578924,0.00604632,0.00950645
2022-03-07,0.00000328,-0.00818541,0.00558744,0.00262029,-0.00129414
2022-03-08,0.00000328,-0.01234021,-0.00647018,0.00412522,-0.00693658
2022-03-09,0.00000328,0.01885147,-0.00217399,-0.00693864,-0.00403341
2022-03-10,0.00000328,-0.00531962,0.00837786,-0.00523531,0.01077492
2022-03-13,0.00000674,-0.01488431,-0.00419677,0.00002989,0.01305941
2022-03-14,0.00000233,0.00249072,0.00410011,0.03173847,0.01010519
2022-03-15,0.00000235,0.00125069,-0.01060776,0.00359134,-0.00552918
2022-03-16,0.00000000,0.01682285,-0.01167966,-0.01371200,-0.00866915
2022-03-20,0.00000000,0.02334029,0.00038328,-0.00177751,-0.00016625
2022-03-21,0.00000253,0.00034349,-0.00122798,0.00962965,0.00639695
2022-03-22,0.00000256,0.00916476,-0.00320593,0.00181888,0.00303634
2022-03-23,0.00000130,0.00157887,0.00062785,0.01667160,0.00748294
2022-03-24,0.00000395,0.00399805,0.00530295,0.01167445,0.00686558
2022-03-27,0.00000800,-0.00220441,0.00410751,0.00744379,-0.01034220
2022-03-28,0.00000278,-0.00065602,-0.00020902,0.00231197,-0.00971604
2022-03-29,0.00000141,0.00347517,0.00097926,-0.00054992,0.00429366
2022-03-30,0.00000286,-0.00078838,-0.00309727,0.00151490,-0.00845938
2022-03-31,0.00000000,-0.00733175,0.00996730,0.00419284,0.01251476
2022-04-03,0.00000441,0.00701295,0.00393972,0.00981165,0.00067096
2022-04-04,0.00000308,0.01078052,-0.00465659,-0.00182105,0.00327685
2022-04-05,0.00000000,0.00732627,0.00716446,0.01189965,-0.00498298
2022-04-06,0.00000000,-0.01571156,0.00397404,-0.00035279,-0.00385577
2022-04-07,0.00000484,-0.00129472,0.00096437,-0.00200623,0.00141697
2022-04-10,0.00000941,-0.00060639,0.00057156,0.00926931,0.00442297
2022-04-11,0.00000233,-0.00745113,-0.00161986,0.00682419,0.00795390
2022-04-12,0.00000353,0.00274587,-0.00237524,0.00189633,0.00184557
2022-04-13,0.00000357,-0.00143628,-0.00138816,0.00947693,-0.00018052
2022-04-14,0.00000241,0.00602882,0.00005005,0.00156988,0.00070656
2022-04-17,0.00000732,0.00354759,-0.00222591,0.00555871,0.00672852
2022-04-18,0.00000380,0.00164874,-0.00096032,-0.00373129,0.00010072
2022-04-19,0.00000385,0.00642808,-0.00102702,0.00560746,0.01302741
2022-04-20,0.00000390,0.00609603,-0.00189684,-0.00035021,0.00251594
2022-04-24,0.00001579,-0.01584526,-0.00149933,0.00642668,0.01031877
2022-04-25,0.00000556,-0.00676967,-0.00780693,-0.00986070,-0.00780971
2022-04-26,-0.00000141,0.00029617,0.00332071,0.00931221,0.00837331
2022-04-27,0.00000000,-0.00733991,-0.00260185,0.01199492,0.00406353
2022-04-28,0.00000000,0.01108261,0.00289518,0.00394688,0.00897858
2022-05-01,0.00000000,-0.01720456,-0.00102746,-0.00683098,-0.01015451
2022-05-02,0.00000154,-0.02794264,0.00372320,-0.00372550,-0.01075274
2022-05-03,0.00000000,-0.00070223,0.00498060,0.00083609,-0.00562384
2022-05-08,-0.00002381,-0.02776400,-0.01053105,-0.00790817,-0.00503917
2022-05-09,-0.00000233,-0.01647400,-0.00439452,0.00164308,0.00179223
2022-05-10,-0.00000470,0.00715709,-0.00199050,0.00148571,0.00397953
2022-05-11,-0.00000238,0.00896855,0.00371486,0.01720715,0.01515212
2022-05-12,-0.00000602,-0.01298507,0.00109467,0.00116282,-0.00290724
2022-05-15,0.00000366,0.00970808,0.00691002,-0.00714970,-0.01213757
2022-05-16,0.00000000,0.00454380,0.00088906,0.00380625,-0.00106260
2022-05-17,-0.00000256,0.01650262,-0.00673447,0.00670230,0.01246946
2022-05-18,0.00000130,-0.00476041,-0.00786649,-0.00923940,-0.00997953
2022-05-19,-0.00000132,-0.02792960,-0.00145214,-0.00101168,-0.01108005
2022-05-22,0.00000400,0.01030728,0.00581314,-0.01143040,-0.00432783
2022-05-23,0.00000139,0.00387335,-0.01132428,0.00271255,0.00299978
2022-05-24,0.00000564,-0.02624956,-0.00332509,0.00826552,-0.00458805
2022-05-25,0.00001000,-0.01487199,-0.00173259,-0.00739532,-0.00839831
2022-05-26,0.00000000,0.02597408,-0.00930375,-0.00091881,0.00717280
2022-05-29,0.00001765,0.02436915,-0.00170539,-0.01028264,-0.00398391
2022-05-30,0.00000616,-0.00704017,0.00818151,0.00028182,0.00439001
2022-05-31,-0.00000469,-0.00386240,0.00385447,0.00428595,0.00332147
2022-06-01,0.00000476,0.01118931,0.00537532,0.00128256,0.00170443
2022-06-02,0.00000484,-0.01179074,0.00527473,-0.00837485,-0.00769732
2022-06-06,0.00001967,0.00662724,-0.00204533,-0.01054560,-0.00156292
2022-06-07,0.00000492,-0.01268082,0.00036540,0.00342492,0.00317252
2022-06-08,0.00000492,0.00574663,-0.00059631,0.00051771,-0.00205131
2022-06-09,0.00000492,-0.01375372,0.00306827,-0.00208463,0.00571406
2022-06-12,0.00006411,-0.03593859,0.00322834,-0.00489776,0.00589288
2022-06-13,0.00001978,-0.02251974,-0.00372583,0.00274308,-0.00103037
2022-06-14,0.00001530,0.00761395,-0.00542276,0.00318798,0.00389191
2022-06-15,0.00000238,0.01501865,0.00102491,0.00059469,0.00580950
2022-06-16,0.00000964,-0.02480682,0.00041658,-0.00509929,-0.00134095
2022-06-19,0.00000000,0.01378912,0.00015906,-0.00741833,-0.01250174
2022-06-20,0.00000506,0.00649698,0.00763150,0.00056954,0.00649423
2022-06-21,0.00000641,0.01966090,-0.00350043,-0.00042675,0.00708113
2022-06-22,0.00001559,0.00142311,-0.00561470,-0.01200038,-0.00759528
2022-06-23,0.00000790,-0.00625190,-0.00081829,-0.01123632,-0.01101745
2022-06-26,0.00002801,0.02155063,-0.00266707,-0.00369089,-0.00059227
2022-06-27,0.00001390,-0.00492847,0.00338492,0.00296898,0.00360144
2022-06-28,0.00001268,0.01011914,0.00237010,0.00071623,0.00005227
